SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	91875	M	196
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	105000	F	44
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	105000	M	122
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	157500	F	78
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	157500	M	173
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	Inf	F	78
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	Inf	M	180
Western Australia - Outback (South)	Status in employment not stated	0	F	13
Western Australia - Outback (South)	Status in employment not stated	0	M	13
Western Australia - Outback (South)	Status in employment not stated	7875	F	10
Western Australia - Outback (South)	Status in employment not stated	7875	M	13
Western Australia - Outback (South)	Status in employment not stated	15750	F	25
Western Australia - Outback (South)	Status in employment not stated	15750	M	4
Western Australia - Outback (South)	Status in employment not stated	21000	F	24
Western Australia - Outback (South)	Status in employment not stated	21000	M	14
Western Australia - Outback (South)	Status in employment not stated	26250	F	26
Western Australia - Outback (South)	Status in employment not stated	26250	M	18
Western Australia - Outback (South)	Status in employment not stated	34125	F	32
Western Australia - Outback (South)	Status in employment not stated	34125	M	22
Western Australia - Outback (South)	Status in employment not stated	42000	F	39
Western Australia - Outback (South)	Status in employment not stated	42000	M	23
Western Australia - Outback (South)	Status in employment not stated	52500	F	29
Western Australia - Outback (South)	Status in employment not stated	52500	M	44
Western Australia - Outback (South)	Status in employment not stated	65625	F	18
Western Australia - Outback (South)	Status in employment not stated	65625	M	51
Western Australia - Outback (South)	Status in employment not stated	78750	F	17
Western Australia - Outback (South)	Status in employment not stated	78750	M	31
Western Australia - Outback (South)	Status in employment not stated	91875	F	3
Western Australia - Outback (South)	Status in employment not stated	91875	M	21
Western Australia - Outback (South)	Status in employment not stated	105000	F	8
Western Australia - Outback (South)	Status in employment not stated	105000	M	29
Western Australia - Outback (South)	Status in employment not stated	157500	F	3
Western Australia - Outback (South)	Status in employment not stated	157500	M	44
Western Australia - Outback (South)	Status in employment not stated	Inf	M	12
Migratory - Offshore - Shipping (WA)	Employee	0	M	3
Migratory - Offshore - Shipping (WA)	Employee	7875	M	4
Migratory - Offshore - Shipping (WA)	Employee	21000	M	4
Migratory - Offshore - Shipping (WA)	Employee	26250	M	9
Migratory - Offshore - Shipping (WA)	Employee	34125	M	7
Migratory - Offshore - Shipping (WA)	Employee	42000	F	3
Migratory - Offshore - Shipping (WA)	Employee	42000	M	8
Migratory - Offshore - Shipping (WA)	Employee	52500	F	5
Migratory - Offshore - Shipping (WA)	Employee	52500	M	13
Migratory - Offshore - Shipping (WA)	Employee	65625	F	12
Migratory - Offshore - Shipping (WA)	Employee	65625	M	34
Migratory - Offshore - Shipping (WA)	Employee	78750	M	23
Migratory - Offshore - Shipping (WA)	Employee	91875	F	6
Migratory - Offshore - Shipping (WA)	Employee	91875	M	43
Migratory - Offshore - Shipping (WA)	Employee	105000	F	4
Migratory - Offshore - Shipping (WA)	Employee	105000	M	70
Migratory - Offshore - Shipping (WA)	Employee	157500	F	33
Migratory - Offshore - Shipping (WA)	Employee	157500	M	402
Migratory - Offshore - Shipping (WA)	Employee	Inf	F	18
Migratory - Offshore - Shipping (WA)	Employee	Inf	M	806
Migratory - Offshore - Shipping (WA)	Owner managers of incorporated enterprises	91875	M	9
Migratory - Offshore - Shipping (WA)	Owner managers of incorporated enterprises	157500	M	3
Migratory - Offshore - Shipping (WA)	Owner managers of incorporated enterprises	Inf	M	7
Migratory - Offshore - Shipping (WA)	Owner managers of unincorporated enterprises	65625	M	3
Migratory - Offshore - Shipping (WA)	Owner managers of unincorporated enterprises	78750	M	3
Migratory - Offshore - Shipping (WA)	Owner managers of unincorporated enterprises	157500	M	5
Migratory - Offshore - Shipping (WA)	Owner managers of unincorporated enterprises	Inf	M	8
Migratory - Offshore - Shipping (WA)	Status in employment not stated	105000	M	3
No usual address (WA)	Contributing family workers	0	F	65
No usual address (WA)	Contributing family workers	0	M	75
No usual address (WA)	Contributing family workers	7875	F	26
No usual address (WA)	Contributing family workers	7875	M	31
No usual address (WA)	Contributing family workers	15750	F	31
No usual address (WA)	Contributing family workers	15750	M	37
No usual address (WA)	Contributing family workers	21000	F	27
No usual address (WA)	Contributing family workers	21000	M	26
No usual address (WA)	Contributing family workers	26250	F	17
No usual address (WA)	Contributing family workers	26250	M	41
No usual address (WA)	Contributing family workers	34125	F	33
No usual address (WA)	Contributing family workers	34125	M	42
No usual address (WA)	Contributing family workers	42000	F	16
No usual address (WA)	Contributing family workers	42000	M	43
No usual address (WA)	Contributing family workers	52500	F	6
No usual address (WA)	Contributing family workers	52500	M	43
No usual address (WA)	Contributing family workers	65625	F	16
No usual address (WA)	Contributing family workers	65625	M	46
No usual address (WA)	Contributing family workers	78750	F	7
No usual address (WA)	Contributing family workers	78750	M	20
No usual address (WA)	Contributing family workers	91875	F	5
No usual address (WA)	Contributing family workers	91875	M	22
No usual address (WA)	Contributing family workers	105000	F	4
No usual address (WA)	Contributing family workers	105000	M	3
No usual address (WA)	Contributing family workers	157500	F	3
No usual address (WA)	Contributing family workers	157500	M	12
No usual address (WA)	Contributing family workers	Inf	M	17
No usual address (WA)	Employee	0	F	85
No usual address (WA)	Employee	0	M	112
No usual address (WA)	Employee	7875	F	587
No usual address (WA)	Employee	7875	M	384
No usual address (WA)	Employee	15750	F	849
No usual address (WA)	Employee	15750	M	551
No usual address (WA)	Employee	21000	F	831
No usual address (WA)	Employee	21000	M	667
No usual address (WA)	Employee	26250	F	946
No usual address (WA)	Employee	26250	M	936
No usual address (WA)	Employee	34125	F	1158
No usual address (WA)	Employee	34125	M	1463
No usual address (WA)	Employee	42000	F	1080
No usual address (WA)	Employee	42000	M	1752
No usual address (WA)	Employee	52500	F	973
No usual address (WA)	Employee	52500	M	2462
No usual address (WA)	Employee	65625	F	829
No usual address (WA)	Employee	65625	M	3138
No usual address (WA)	Employee	78750	F	522
No usual address (WA)	Employee	78750	M	2540
No usual address (WA)	Employee	91875	F	342
No usual address (WA)	Employee	91875	M	2115
No usual address (WA)	Employee	105000	F	247
No usual address (WA)	Employee	105000	M	1644
No usual address (WA)	Employee	157500	F	309
No usual address (WA)	Employee	157500	M	3042
No usual address (WA)	Employee	Inf	F	108
No usual address (WA)	Employee	Inf	M	1602
No usual address (WA)	Owner managers of incorporated enterprises	0	F	13
No usual address (WA)	Owner managers of incorporated enterprises	0	M	20
No usual address (WA)	Owner managers of incorporated enterprises	7875	F	24
No usual address (WA)	Owner managers of incorporated enterprises	7875	M	22
No usual address (WA)	Owner managers of incorporated enterprises	15750	F	24
No usual address (WA)	Owner managers of incorporated enterprises	15750	M	41
No usual address (WA)	Owner managers of incorporated enterprises	21000	F	26
No usual address (WA)	Owner managers of incorporated enterprises	21000	M	77
No usual address (WA)	Owner managers of incorporated enterprises	26250	F	26
No usual address (WA)	Owner managers of incorporated enterprises	26250	M	98
No usual address (WA)	Owner managers of incorporated enterprises	34125	F	52
No usual address (WA)	Owner managers of incorporated enterprises	34125	M	190
No usual address (WA)	Owner managers of incorporated enterprises	42000	F	51
No usual address (WA)	Owner managers of incorporated enterprises	42000	M	258
No usual address (WA)	Owner managers of incorporated enterprises	52500	F	82
No usual address (WA)	Owner managers of incorporated enterprises	52500	M	422
No usual address (WA)	Owner managers of incorporated enterprises	65625	F	59
No usual address (WA)	Owner managers of incorporated enterprises	65625	M	627
No usual address (WA)	Owner managers of incorporated enterprises	78750	F	35
No usual address (WA)	Owner managers of incorporated enterprises	78750	M	556
No usual address (WA)	Owner managers of incorporated enterprises	91875	F	47
No usual address (WA)	Owner managers of incorporated enterprises	91875	M	593
No usual address (WA)	Owner managers of incorporated enterprises	105000	F	20
No usual address (WA)	Owner managers of incorporated enterprises	105000	M	369
No usual address (WA)	Owner managers of incorporated enterprises	157500	F	30
No usual address (WA)	Owner managers of incorporated enterprises	157500	M	478
No usual address (WA)	Owner managers of incorporated enterprises	Inf	F	26
No usual address (WA)	Owner managers of incorporated enterprises	Inf	M	331
No usual address (WA)	Owner managers of unincorporated enterprises	0	F	34
No usual address (WA)	Owner managers of unincorporated enterprises	0	M	71
No usual address (WA)	Owner managers of unincorporated enterprises	7875	F	239
No usual address (WA)	Owner managers of unincorporated enterprises	7875	M	144
No usual address (WA)	Owner managers of unincorporated enterprises	15750	F	433
No usual address (WA)	Owner managers of unincorporated enterprises	15750	M	348
No usual address (WA)	Owner managers of unincorporated enterprises	21000	F	378
No usual address (WA)	Owner managers of unincorporated enterprises	21000	M	540
No usual address (WA)	Owner managers of unincorporated enterprises	26250	F	389
No usual address (WA)	Owner managers of unincorporated enterprises	26250	M	659
